,model_combo,convs.0_pctsame,convs.0_jaccard,convs.2_pctsame,convs.2_jaccard,convs.5_pctsame,convs.5_jaccard,convs.7_pctsame,convs.7_jaccard,convs.10_pctsame,convs.10_jaccard,convs.12_pctsame,convs.12_jaccard,linear.0_pctsame,linear.0_jaccard,linear.2_pctsame,linear.2_jaccard,linear.4_pctsame,linear.4_jaccard,total_same,total_weights,total_ones_same,percent_same_total,jaccard_total
0,"(2, 4)",0.7442129629629629,0.5926267281105991,0.5498046875,0.37912457912457914,0.5486111111111112,0.37799043062200954,0.5643853081597222,0.3931314658226652,0.5713365342881944,0.39990980941304916,0.58807373046875,0.41650456058444646,0.5806007385253906,0.4090468089452198,0.55291748046875,0.3820911889999578,0.64453125,0.4755043227665706,1307268,2261184,653634,0.5781342871699074,0.2890671435849537
0,"(2, 5)",0.7361111111111112,0.5824175824175825,0.556640625,0.38565629228687415,0.5485297309027778,0.3779131702394079,0.5625813802083334,0.39138311725075015,0.5720621744791666,0.4006212065084205,0.5878465440538194,0.41627667416636854,0.5819530487060547,0.41039053620547034,0.559783935546875,0.38868052465408004,0.684375,0.5201900237529691,1309284,2261184,654642,0.5790258554810224,0.2895129277405112
0,"(2, 6)",0.71875,0.5609756097560976,0.5658637152777778,0.39456760233033217,0.5501030815972222,0.3794084080151172,0.5614827473958334,0.3903204819958702,0.5707058376736112,0.39929207906698677,0.5887925889756944,0.4172261174197827,0.582244873046875,0.41068084465204385,0.560394287109375,0.38926928539630723,0.6671875,0.5005861664712778,1310008,2261184,655004,0.5793460417197362,0.2896730208598681
0,"(2, 7)",0.7337962962962963,0.5795246800731262,0.548828125,0.3781965006729475,0.5489366319444444,0.3782995588125327,0.561279296875,0.39012387578482943,0.5680474175347222,0.3966942931565238,0.5871683756510416,0.4155968521171888,0.5805778503417969,0.40902408806400553,0.55328369140625,0.38244104121841116,0.65625,0.4883720930232558,1305306,2261184,652653,0.5772666001528403,0.28863330007642013
0,"(2, 8)",0.7395833333333334,0.5867768595041323,0.5521375868055556,0.3813467231236182,0.5433485243055556,0.37301203024321206,0.5624321831597222,0.3912387134513959,0.5706719292534722,0.39925888320056174,0.5888671875,0.41730103806228375,0.58123779296875,0.4096795009679501,0.56048583984375,0.38935764256942973,0.66640625,0.4997070884592853,1308162,2261184,654081,0.578529655260253,0.2892648276301265
0,"(2, 9)",0.7326388888888888,0.5780821917808219,0.5519205729166666,0.38113971001461167,0.5490993923611112,0.37845417492427924,0.5605061848958334,0.3893772790230941,0.5716756184895834,0.40024214799515706,0.5881178114149306,0.4165487858475771,0.58203125,0.41046831955922863,0.558563232421875,0.3875044989731755,0.64765625,0.47891392258809934,1308794,2261184,654397,0.5788091548498486,0.2894045774249243
0,"(2, 10)",0.7511574074074074,0.6014828544949027,0.55859375,0.3875338753387534,0.5497233072916666,0.37904719151562766,0.5643988715277778,0.39314462794301047,0.5692409939236112,0.3978594518755866,0.5882500542534722,0.41668147820781953,0.5825271606445312,0.41096177963410496,0.560455322265625,0.389328188929639,0.6703125,0.5041128084606346,1309754,2261184,654877,0.5792337111884747,0.28961685559423733
0,"(2, 11)",0.7407407407407407,0.5882352941176471,0.55126953125,0.3805190428041793,0.5472819010416666,0.3767295949806734,0.5628933376736112,0.39168514935585863,0.571044921875,0.3996241243806595,0.58905029296875,0.4174849677726349,0.5817222595214844,0.41016103046587754,0.5606689453125,0.38953439063692646,0.67109375,0.5049970605526161,1309240,2261184,654620,0.5790063966488354,0.2895031983244177
0,"(2, 12)",0.7199074074074074,0.5623869801084991,0.5526258680555556,0.3818127295899243,0.5528700086805556,0.3820458507507451,0.5648600260416666,0.39359228806351004,0.5720079210069444,0.40056799293333206,0.5895284016927084,0.41796545382424,0.5817718505859375,0.4102103394480607,0.560150146484375,0.38903372120133106,0.66796875,0.501466275659824,1310532,2261184,655266,0.5795777787212363,0.28978888936061814
0,"(2, 13)",0.7245370370370371,0.5680580762250453,0.5568576388888888,0.38586466165413535,0.5422092013888888,0.3719389653889096,0.5611029730902778,0.3899535287075702,0.5708957248263888,0.39947800503013337,0.5890943739149306,0.417529254277289,0.5816078186035156,0.41004725366639505,0.56640625,0.39509536784741145,0.66640625,0.4997070884592853,1309006,2261184,654503,0.5789029110412952,0.2894514555206476
0,"(2, 14)",0.7430555555555556,0.5911602209944752,0.5562608506944444,0.38529179662545565,0.5450846354166666,0.37465040832307867,0.5616455078125,0.3904778070100993,0.5698581271701388,0.3984626546473637,0.5892198350694444,0.41765531563058816,0.5823040008544922,0.4107396798788076,0.561370849609375,0.3902123416983093,0.67109375,0.5049970605526161,1309488,2261184,654744,0.5791160737029803,0.2895580368514902
0,"(3, 4)",0.7164351851851852,0.5581605049594229,0.5519205729166666,0.38113971001461167,0.5475802951388888,0.3770124388330656,0.5622965494791666,0.3911074632779554,0.5703870985243056,0.39898010009250257,0.5866224500868056,0.4150500693341522,0.5817584991455078,0.41019706361363534,0.56378173828125,0.3925460031447877,0.65546875,0.4875072632190587,1307732,2261184,653866,0.5783394894002434,0.2891697447001217
0,"(3, 5)",0.7048611111111112,0.5442359249329759,0.5539279513888888,0.3830569520522248,0.5458713107638888,0.37539408637253985,0.5595567491319444,0.38846150224574155,0.56976318359375,0.3983698203388384,0.588531494140625,0.41696395753605325,0.5816917419433594,0.4101306881907257,0.556793212890625,0.3858027954579095,0.6625,0.4953271028037383,1307688,2261184,653844,0.5783200305680564,0.2891600152840282
0,"(3, 6)",0.7372685185185185,0.5838680109990834,0.5525173611111112,0.38170914542728634,0.5484483506944444,0.37783591851990284,0.56494140625,0.3936713167744131,0.5694444444444444,0.39805825242718446,0.5889960394965278,0.4174304651039839,0.5822830200195312,0.4107188023011145,0.563629150390625,0.3923980708351924,0.675,0.5094339622641509,1309956,2261184,654978,0.5793230449180606,0.2896615224590303
0,"(3, 7)",0.7337962962962963,0.5795246800731262,0.5508897569444444,0.3801572444777237,0.5473361545138888,0.3767810124927639,0.5610894097222222,0.389940426815474,0.5703803168402778,0.3989734637534036,0.5872158474392362,0.41564441841654926,0.5807037353515625,0.40914906197925066,0.554779052734375,0.3838714445594104,0.65078125,0.4823393167342212,1306168,2261184,653084,0.5776478163652317,0.28882390818261583
0,"(3, 8)",0.7268518518518519,0.5709090909090909,0.5399848090277778,0.3698487607298131,0.5487196180555556,0.37809345794392524,0.5607367621527778,0.38959986429688825,0.5713094075520834,0.39988322914144936,0.588592529296875,0.41702523297801036,0.5822887420654297,0.4107244961246568,0.558990478515625,0.3879158813189606,0.6578125,0.490104772991851,1308846,2261184,654423,0.5788321516515241,0.28941607582576206
0,"(3, 9)",0.7233796296296297,0.5666364460562103,0.541015625,0.3708165997322624,0.5453287760416666,0.37488111888111886,0.5630967881944444,0.3918821974702662,0.5706515842013888,0.3992389664367118,0.586578369140625,0.41500593760120913,0.5814018249511719,0.4098425016873859,0.55401611328125,0.38314127727829134,0.63984375,0.4704192992533027,1306292,2261184,653146,0.5777026548923042,0.2888513274461521
0,"(3, 10)",0.7268518518518519,0.5709090909090909,0.5517578125,0.38098449089683073,0.5479329427083334,0.3773468587121,0.5635579427083334,0.3923290465129454,0.5688951280381944,0.3975216206610591,0.5894843207465278,0.41792114006029163,0.5823688507080078,0.4108042144805159,0.554718017578125,0.3838130028083363,0.640625,0.47126436781609193,1309212,2261184,654606,0.5789940137556254,0.2894970068778127
0,"(3, 11)",0.7256944444444444,0.5694822888283378,0.5553385416666666,0.38440739071653895,0.546875,0.3763440860215054,0.5594889322916666,0.3883961358115361,0.5689358181423612,0.3975613570342007,0.587432861328125,0.41586190507053816,0.5813541412353516,0.4097951138711902,0.55633544921875,0.3853633788525768,0.64921875,0.48062463851937537,1306530,2261184,653265,0.5778079094845886,0.2889039547422943
0,"(3, 12)",0.7013888888888888,0.5401069518716578,0.5359157986111112,0.3660416512265619,0.5427517361111112,0.37244973938942666,0.5614420572916666,0.39028115630480287,0.5703870985243056,0.39898010009250257,0.5886060926649306,0.41703885046259703,0.5810890197753906,0.4095316956976441,0.56500244140625,0.39373059418995365,0.64375,0.47465437788018433,1307152,2261184,653576,0.5780829866123235,0.28904149330616175
0,"(3, 13)",0.7118055555555556,0.5525606469002695,0.54931640625,0.3786603837091888,0.54296875,0.3726541554959786,0.56298828125,0.39177709819911655,0.5700751410590278,0.3986748936452756,0.5884908040364584,0.4169231101854321,0.5813732147216797,0.40981406861539,0.558013916015625,0.386975937017206,0.66015625,0.49271137026239065,1307630,2261184,653815,0.5782943802892644,0.2891471901446322
0,"(3, 14)",0.7395833333333334,0.5867768595041323,0.5571831597222222,0.3861773332330601,0.5478244357638888,0.37724394298843705,0.5614556206597222,0.39029426462130284,0.5703531901041666,0.39894691902661167,0.5883856879340278,0.4168175987624369,0.5816421508789062,0.4100813847784107,0.553924560546875,0.3830537089796349,0.6515625,0.4831981460023175,1308112,2261184,654056,0.5785075429509496,0.2892537714754748
0,"(4, 5)",0.7199074074074074,0.5623869801084991,0.5502387152777778,0.37953745977097525,0.5478786892361112,0.3772953989277241,0.5610215928819444,0.38987492105982485,0.5695054796006944,0.3981179036195985,0.58740234375,0.4158313169720014,0.5800151824951172,0.4084657633975884,0.556427001953125,0.3854512398790774,0.65703125,0.48923792902850494,1305404,2261184,652702,0.577309940279075,0.2886549701395375
0,"(4, 6)",0.7280092592592593,0.5723384895359418,0.5546875,0.3837837837837838,0.5473090277777778,0.37675530325664774,0.5669894748263888,0.3956631614814534,0.5697360568576388,0.39834329851446887,0.5887179904513888,0.41715120469769634,0.5808391571044922,0.40928352836977133,0.55517578125,0.38425143629604597,0.66015625,0.49271137026239065,1308054,2261184,654027,0.5784818926721575,0.2892409463360788
0,"(4, 7)",0.7523148148148148,0.6029684601113172,0.5616861979166666,0.39051714382709063,0.5516493055555556,0.38088103086604735,0.5602891710069444,0.38916785212959387,0.5690578884548612,0.39768057971289233,0.5866021050347222,0.4150297004999664,0.5804443359375,0.40889156419296585,0.552154541015625,0.3813628986362583,0.6546875,0.48664343786295006,1305612,2261184,652806,0.5774019274857773,0.28870096374288867
0,"(4, 8)",0.7222222222222222,0.5652173913043478,0.556640625,0.38565629228687415,0.5490180121527778,0.3783768625324833,0.5616590711805556,0.3904909190351357,0.5693901909722222,0.39800523341802874,0.588348388671875,0.4167801630023564,0.5805301666259766,0.40897675524817556,0.5523681640625,0.38156674255839446,0.64375,0.47465437788018433,1306586,2261184,653293,0.5778326752710085,0.28891633763550423
0,"(4, 9)",0.7106481481481481,0.5511669658886894,0.5564236111111112,0.38544798556825016,0.5463324652777778,0.3758304097932373,0.5612114800347222,0.39005835273711104,0.5709499782986112,0.3995311358092653,0.5888264973958334,0.4172601712753381,0.5802631378173828,0.4087117502361117,0.552154541015625,0.3813628986362583,0.65703125,0.48923792902850494,1306776,2261184,653388,0.5779167020463616,0.2889583510231808
0,"(4, 10)",0.7476851851851852,0.5970425138632163,0.5503472222222222,0.37964071856287424,0.5528428819444444,0.3820199445152583,0.5609537760416666,0.389809421478256,0.5696004231770834,0.3982107044817728,0.5889960394965278,0.4174304651039839,0.5805244445800781,0.40897107552397566,0.554107666015625,0.3832288566664556,0.6625,0.4953271028037383,1307176,2261184,653588,0.5780936005207891,0.28904680026039453
0,"(4, 11)",0.7175925925925926,0.5595667870036101,0.5389539930555556,0.3688822874118084,0.5475531684027778,0.37698672095325253,0.5617947048611112,0.3906220528876985,0.5674370659722222,0.3960992236318879,0.5881381564670138,0.4165691984389072,0.5804424285888672,0.40888967117541386,0.56787109375,0.39652233208319126,0.65546875,0.4875072632190587,1306092,2261184,653046,0.5776142056550905,0.28880710282754524
0,"(4, 12)",0.7314814814814815,0.5766423357664233,0.5658637152777778,0.39456760233033217,0.5481228298611112,0.3775269982437129,0.5631374782986112,0.3919216137893276,0.5705837673611112,0.3991725813185562,0.589996337890625,0.4184360322922754,0.5812282562255859,0.4096700253413009,0.561553955078125,0.3903893073087939,0.6515625,0.4831981460023175,1309772,2261184,654886,0.579241671619824,0.289620835809912
0,"(4, 13)",0.7314814814814815,0.5766423357664233,0.5597330729166666,0.38863148378347834,0.5468478732638888,0.3763183931004872,0.5582546657986112,0.3872075411347451,0.5680406358506944,0.3966876784860124,0.5863444010416666,0.4147717460134707,0.5807647705078125,0.4092096633731494,0.558441162109375,0.38738700594872666,0.65546875,0.4875072632190587,1305148,2261184,652574,0.5771967252554414,0.2885983626277207
0,"(4, 14)",0.7650462962962963,0.619493908153702,0.5627170138888888,0.39151441944738036,0.5442437065972222,0.3738563309419547,0.5644802517361112,0.3932236058882443,0.57080078125,0.3993850358729074,0.5885179307725694,0.4169503414908363,0.5811138153076172,0.4095563277569044,0.557159423828125,0.3861545294951247,0.66640625,0.4997070884592853,1308448,2261184,654224,0.5786561376694688,0.2893280688347344
0,"(5, 6)",0.7337962962962963,0.5795246800731262,0.55322265625,0.3823827202159973,0.5410698784722222,0.37086757651258784,0.559814453125,0.3887099508391253,0.5711127387152778,0.39969055235455486,0.5877346462673612,0.4161644585516238,0.5817050933837891,0.4101439627754356,0.554168701171875,0.38328724908710976,0.6578125,0.490104772991851,1307154,2261184,653577,0.5780838711046956,0.2890419355523478
0,"(5, 7)",0.7164351851851852,0.5581605049594229,0.5568033854166666,0.3858125634374648,0.5425075954861112,0.37221984403208697,0.5596110026041666,0.3885137998248538,0.5675523546006944,0.39621158680636104,0.5881415473090278,0.41657260059465767,0.5808506011962891,0.40929489290269516,0.55975341796875,0.3886510997160656,0.67578125,0.5103244837758112,1306038,2261184,653019,0.5775903243610427,0.28879516218052137
0,"(5, 8)",0.7268518518518519,0.5709090909090909,0.5466579861111112,0.37613856950873525,0.5482313368055556,0.377629956276393,0.5616726345486112,0.3905040313074638,0.5728556315104166,0.4013999173164925,0.588226318359375,0.4166576597998314,0.5813064575195312,0.40974772924049885,0.564056396484375,0.39281236052961555,0.6890625,0.5256257449344458,1308816,2261184,654408,0.5788188842659421,0.28940944213297104
0,"(5, 9)",0.7280092592592593,0.5723384895359418,0.5525716145833334,0.3817609355673001,0.5434841579861112,0.3731398878811018,0.5600179036458334,0.38890615728051087,0.5692477756076388,0.39786607764974663,0.58734130859375,0.4157701447396846,0.5804023742675781,0.4088499189818858,0.558319091796875,0.38726953282106646,0.659375,0.49184149184149184,1305456,2261184,652728,0.5773329370807506,0.2886664685403753
0,"(5, 10)",0.7430555555555556,0.5911602209944752,0.5468207465277778,0.376292701138697,0.5457356770833334,0.3752658086177952,0.5603162977430556,0.3891940270384851,0.5683729383680556,0.3970118710386448,0.587890625,0.41632088520055327,0.5820598602294922,0.4104967790274264,0.555755615234375,0.38480718436344424,0.66015625,0.49271137026239065,1307118,2261184,653559,0.5780679502419971,0.28903397512099854
0,"(5, 11)",0.7199074074074074,0.5623869801084991,0.54931640625,0.3786603837091888,0.5436469184027778,0.37329334848287293,0.5607503255208334,0.38961295976930255,0.5689222547743056,0.3975481113254131,0.5869038899739584,0.41533189838244083,0.5809955596923828,0.40943885951930664,0.552398681640625,0.3815958680299357,0.6578125,0.490104772991851,1305318,2261184,652659,0.5772719071070731,0.28863595355353655
0,"(5, 12)",0.7233796296296297,0.5666364460562103,0.5468207465277778,0.376292701138697,0.5444878472222222,0.37408677501118237,0.5591362847222222,0.38805632954288727,0.5696139865451388,0.3982239627534741,0.5878533257378472,0.41628347568428103,0.5813579559326172,0.40979890477925507,0.5643310546875,0.3930788198282459,0.66953125,0.5032295948326483,1307012,2261184,653506,0.5780210721462739,0.2890105360731369
0,"(5, 13)",0.7314814814814815,0.5766423357664233,0.5477430555555556,0.3771667662881052,0.5412055121527778,0.37099503505215986,0.5614963107638888,0.3903335910539516,0.5702311197916666,0.3988274802208435,0.5881788465711806,0.41661002538650166,0.5812435150146484,0.40968518640508605,0.55523681640625,0.3843099150859702,0.675,0.5094339622641509,1306838,2261184,653419,0.5779441213098978,0.2889720606549489
