Wall time,Step,Value
1701813100.3100224,0,41.63999938964844
1701813184.7680023,1,50.25
1701813271.6909857,2,51.68000030517578
1701813361.2491508,3,61.65999984741211
1701813454.4137282,4,64.80000305175781
1701813544.6037188,5,66.55999755859375
1701813630.200791,6,68.0
1701813713.8805966,7,68.70999908447266
1701813809.485573,8,69.73999786376953
1701813894.6895337,9,72.16999816894531
1701813976.4042804,10,74.87999725341797
1701814073.6855495,11,75.41000366210938
1701814158.9806325,12,71.58999633789062
1701814229.6213264,13,70.51000213623047
1701814300.234389,14,72.44999694824219
1701814370.7930686,15,79.55999755859375
1701814460.3710275,16,74.66999816894531
1701814531.0348969,17,74.68000030517578
1701814601.5982451,18,80.26000213623047
1701814697.5435958,19,77.7300033569336
1701814768.1065598,20,78.9800033569336
1701814838.6374617,21,80.8499984741211
1701814925.4475772,22,77.58000183105469
1701814996.0439334,23,81.01000213623047
1701815078.1342392,24,78.25
1701815148.6615493,25,77.77999877929688
1701815219.192699,26,76.0199966430664
1701815289.7298183,27,82.86000061035156
1701815374.2147295,28,80.83999633789062
1701815444.767757,29,79.36000061035156
1701815515.3204923,30,80.70999908447266
1701815585.8335938,31,80.75
1701815656.3343382,32,80.12999725341797
1701815726.7755735,33,83.38999938964844
1701815804.5984323,34,79.68000030517578
1701815875.0146604,35,82.98999786376953
1701815945.4253218,36,79.94000244140625
1701816015.8769066,37,82.73999786376953
1701816086.2843761,38,82.51000213623047
1701816156.75524,39,82.93000030517578
1701816227.1202939,40,83.04000091552734
1701816297.57755,41,82.30999755859375
1701816367.9808948,42,77.44000244140625
1701816438.3900294,43,81.45999908447266
1701816508.8012834,44,83.5
1701816597.5320988,45,80.08000183105469
1701816668.0973802,46,82.0999984741211
1701816738.7455704,47,83.44000244140625
1701816809.2783813,48,81.83999633789062
1701816879.7591755,49,83.77999877929688
1701816960.9502904,50,82.19999694824219
1701817031.450537,51,82.31999969482422
1701817101.964486,52,83.04000091552734
1701817172.445589,53,82.05999755859375
1701817242.9003308,54,75.06999969482422
1701817313.3900733,55,85.0999984741211
1701817398.7610316,56,84.4000015258789
1701817469.263216,57,84.44999694824219
1701817539.8419023,58,83.81999969482422
1701817610.3021977,59,83.75
1701817680.8087265,60,84.95999908447266
1701817751.2755306,61,82.0
1701817821.7409196,62,84.95999908447266
1701817892.1829772,63,83.08000183105469
1701817962.6128702,64,84.08999633789062
1701818033.0482547,65,81.4800033569336
1701818103.4828935,66,82.81999969482422
1701818173.9291885,67,84.2699966430664
1701818244.3503897,68,82.44999694824219
1701818314.7669833,69,82.94999694824219
1701818385.2108383,70,85.68000030517578
1701818468.5891678,71,84.4800033569336
1701818539.1301122,72,82.9000015258789
1701818609.6779137,73,83.91999816894531
1701818680.1085699,74,84.16999816894531
1701818750.5484498,75,83.22000122070312
1701818821.0179327,76,82.37999725341797
1701818891.4498317,77,84.93000030517578
1701818961.8762598,78,83.86000061035156
1701819032.3372185,79,85.93000030517578
1701819131.2593627,80,85.75
1701819201.861826,81,84.62000274658203
1701819272.4897096,82,85.23999786376953
1701819343.0409615,83,85.3499984741211
1701819413.585032,84,85.79000091552734
1701819484.0344322,85,82.3499984741211
1701819554.4992862,86,85.66999816894531
1701819624.971053,87,84.36000061035156
1701819695.391416,88,84.58999633789062
1701819765.845293,89,84.73999786376953
1701819836.2352455,90,85.86000061035156
1701819906.6423967,91,83.12000274658203
1701819977.01048,92,83.55999755859375
1701820047.410508,93,84.86000061035156
1701820117.832555,94,84.48999786376953
1701820188.2285178,95,82.80999755859375
1701820258.6354923,96,84.37000274658203
1701820329.03708,97,82.63999938964844
1701820399.4181402,98,85.3499984741211
1701820469.8494167,99,83.94000244140625
1701820540.2272375,100,85.5999984741211
1701820610.663517,101,85.95999908447266
1701820701.518457,102,85.0199966430664
1701820772.1381476,103,84.88999938964844
1701820842.7386715,104,85.23999786376953
1701820913.3174586,105,85.26000213623047
1701820983.8798096,106,84.69999694824219
1701821054.3884919,107,86.05000305175781
1701821149.6976597,108,85.87999725341797
1701821220.305461,109,83.19000244140625
1701821290.8573692,110,85.36000061035156
1701821361.441423,111,85.9000015258789
