Wall time,Step,Value
1701813173.1751897,0,45.560001373291016
1701813251.2622418,1,50.900001525878906
1701813334.5771577,2,50.970001220703125
1701813416.4473426,3,61.939998626708984
1701813494.9795885,4,59.83000183105469
1701813558.6770754,5,68.47000122070312
1701813633.9041228,6,67.5
1701813697.4336627,7,69.7699966430664
1701813773.2120504,8,73.54000091552734
1701813849.9302073,9,74.79000091552734
1701813927.3549967,10,74.44999694824219
1701813990.9501,11,72.70999908447266
1701814054.4736795,12,71.66000366210938
1701814117.9755023,13,71.01000213623047
1701814181.4410138,14,77.88999938964844
1701814257.340889,15,77.55999755859375
1701814320.8193474,16,78.72000122070312
1701814399.0715792,17,74.54000091552734
1701814462.5776942,18,79.69000244140625
1701814541.8794303,19,75.55999755859375
1701814605.4272172,20,80.7699966430664
1701814691.1247513,21,80.58999633789062
1701814754.6871736,22,77.62000274658203
1701814818.2384372,23,79.9000015258789
1701814881.732129,24,80.4800033569336
1701814945.2334642,25,80.68000030517578
1701815008.6426198,26,80.22000122070312
1701815072.0113888,27,78.86000061035156
1701815135.4035506,28,81.22000122070312
1701815216.8518584,29,78.94000244140625
1701815280.4575398,30,78.38999938964844
1701815344.0252483,31,79.94999694824219
1701815407.5227828,32,78.36000061035156
1701815470.947753,33,77.31999969482422
1701815534.403717,34,73.66000366210938
1701815597.7733977,35,80.41999816894531
1701815661.1711233,36,83.33000183105469
1701815738.9146883,37,81.19999694824219
1701815802.4531186,38,81.56999969482422
1701815866.0145347,39,80.93000030517578
1701815929.4892728,40,81.11000061035156
1701815992.937561,41,80.27999877929688
1701816056.3576417,42,80.4000015258789
1701816119.7305734,43,82.08999633789062
1701816183.1410613,44,79.66000366210938
1701816246.4682739,45,79.58000183105469
1701816309.8626244,46,81.93000030517578
1701816373.2517688,47,83.97000122070312
1701816448.6995409,48,81.56999969482422
1701816512.1814828,49,76.12999725341797
1701816575.639668,50,83.26000213623047
1701816639.0113106,51,82.54000091552734
1701816702.3966355,52,83.51000213623047
1701816765.7842104,53,81.18000030517578
1701816829.1539574,54,82.0199966430664
1701816892.5083098,55,82.22000122070312
1701816955.8616416,56,83.6500015258789
1701817019.1943066,57,83.66999816894531
1701817082.5631492,58,81.43000030517578
1701817145.8784769,59,83.11000061035156
1701817209.2397144,60,81.6500015258789
1701817272.584409,61,76.61000061035156
1701817335.912675,62,81.88999938964844
1701817399.27598,63,81.5999984741211
1701817462.5879467,64,84.0
1701817538.157565,65,81.05000305175781
1701817601.5721626,66,82.69000244140625
1701817665.004291,67,84.0199966430664
1701817752.9601958,68,81.7699966430664
1701817816.4448535,69,82.47000122070312
1701817879.969476,70,84.16000366210938
1701817954.120857,71,81.91000366210938
1701818017.6601944,72,79.87999725341797
1701818081.135167,73,83.38999938964844
1701818144.6111767,74,84.30000305175781
1701818218.1906774,75,83.81999969482422
1701818281.6114442,76,84.43000030517578
1701818359.0493855,77,85.66000366210938
1701818430.0185654,78,83.95999908447266
1701818493.5776951,79,82.16999816894531
1701818557.0544374,80,84.8499984741211
1701818620.522572,81,81.63999938964844
1701818683.9621587,82,82.87999725341797
1701818747.3808198,83,84.76000213623047
1701818810.7631621,84,84.19000244140625
1701818874.1442914,85,85.16999816894531
