Wall time,Step,Value
1701722488.8170223,0,46.7400016784668
1701722622.1036763,1,52.970001220703125
1701722755.1037917,2,58.400001525878906
1701722881.554117,3,62.13999938964844
1701723007.9092228,4,61.619998931884766
1701723132.6265912,5,69.1500015258789
1701723282.4114833,6,71.80999755859375
1701723409.9314177,7,73.33000183105469
1701723563.6447213,8,74.80999755859375
1701723699.4469748,9,77.0199966430664
1701723826.8853388,10,74.75
1701723947.5994155,11,77.83999633789062
1701724081.074153,12,78.27999877929688
1701724251.049803,13,75.87000274658203
1701724363.5484416,14,79.5199966430664
1701724515.2790725,15,75.72000122070312
1701724638.2718449,16,80.36000061035156
1701724758.7148669,17,78.30999755859375
1701724877.0663753,18,77.87000274658203
1701725000.1981337,19,79.51000213623047
1701725123.1443896,20,82.80999755859375
1701725261.6505089,21,81.08000183105469
1701725386.2686033,22,80.33999633789062
1701725509.239356,23,81.19000244140625
1701725632.1703494,24,81.4800033569336
1701725750.2112036,25,81.55000305175781
1701725864.1673,26,83.33999633789062
1701725987.6207438,27,82.30999755859375
1701726110.496864,28,81.58000183105469
1701726234.9858837,29,80.3499984741211
1701726357.8852713,30,82.83000183105469
1701726480.7281692,31,81.18000030517578
1701726598.2163112,32,82.44000244140625
1701726713.2845912,33,82.93000030517578
1701726821.5185099,34,83.86000061035156
1701726958.6772475,35,83.41000366210938
1701727083.1927266,36,83.91000366210938
1701727215.6055808,37,82.9000015258789
1701727325.4569309,38,85.01000213623047
1701727454.219184,39,84.97000122070312
1701727567.0075634,40,83.22000122070312
1701727689.967225,41,84.2300033569336
1701727812.8630297,42,85.58000183105469
1701727950.6580815,43,82.16000366210938
1701728075.215521,44,85.16000366210938
1701728198.1887252,45,84.66000366210938
1701728321.181591,46,84.47000122070312
1701728444.789393,47,85.08999633789062
1701728569.0143409,48,85.16999816894531
1701728674.9902995,49,85.26000213623047
1701728798.4626632,50,86.0199966430664
1701728939.6036794,51,86.31999969482422
1701729086.2681928,52,83.61000061035156
1701729209.4095702,53,85.80000305175781
1701729332.4553833,54,86.37999725341797
1701729470.1677876,55,84.1500015258789
1701729593.178397,56,85.8499984741211
1701729717.7578366,57,83.63999938964844
1701729840.7714565,58,85.91000366210938
1701729963.7523332,59,84.94000244140625
1701730086.660109,60,85.2699966430664
1701730211.264147,61,86.04000091552734
1701730307.8699038,62,86.56999969482422
1701730449.2039485,63,82.95999908447266
1701730573.7045383,64,85.68000030517578
1701730696.796053,65,84.94999694824219
1701730819.7181544,66,84.58000183105469
1701730942.6444669,67,85.83000183105469
1701731067.1835296,68,86.02999877929688
1701731190.0876167,69,86.9000015258789
1701731333.622663,70,84.80000305175781
1701731456.4483278,71,86.22000122070312
1701731579.3391974,72,81.01000213623047
1701731703.818553,73,84.5999984741211
1701731826.718444,74,85.5
1701731949.5565166,75,86.95999908447266
1701732089.6852489,76,85.36000061035156
1701732212.515706,77,86.83000183105469
1701732336.9916003,78,86.83999633789062
1701732459.7437785,79,83.80000305175781
1701732582.612871,80,84.62999725341797
1701732705.514417,81,83.94000244140625
1701732830.0325189,82,86.4800033569336
1701732952.8951476,83,86.48999786376953
1701733054.4806237,84,86.43000030517578
1701733179.019113,85,85.80000305175781
1701733301.852561,86,87.3499984741211
1701733434.3142815,87,85.94000244140625
1701733557.3073864,88,85.25
1701733681.9193435,89,85.48999786376953
1701733804.81962,90,86.05000305175781
1701733927.7584026,91,84.12999725341797
1701734050.6596441,92,86.80000305175781
1701734175.2304535,93,86.52999877929688
1701734298.0682614,94,85.95999908447266
1701734420.9758005,95,88.29000091552734
1701734563.4315183,96,86.80000305175781
1701734686.325598,97,86.72000122070312
1701734810.8047564,98,87.20999908447266
1701734933.672901,99,86.68000030517578
1701735056.5125542,100,85.41000366210938
1701735179.4396825,101,87.30000305175781
1701735303.9876978,102,86.2699966430664
1701735426.8433454,103,87.13999938964844
1701735549.6585467,104,86.63999938964844
1701735673.0352075,105,86.36000061035156
1701735797.321178,106,87.26000213623047
1701735920.2240062,107,85.55000305175781
1701736043.089175,108,86.55000305175781
1701736167.0514257,109,86.29000091552734
1701736261.109163,110,86.04000091552734
1701736379.2617807,111,86.91999816894531
1701736493.3634953,112,85.36000061035156
1701736616.1074016,113,86.12999725341797
1701736739.0142996,114,87.4800033569336
1701736863.4887433,115,87.43000030517578
1701736986.444531,116,87.26000213623047
1701737109.2889168,117,86.98999786376953
1701737232.2886755,118,87.08999633789062
1701737356.9233654,119,87.33999633789062
1701737479.81245,120,87.16999816894531
1701737602.7440495,121,86.68000030517578
