Wall time,Step,Value
1701813017.2271202,0,46.849998474121094
1701813131.312639,1,51.63999938964844
1701813249.6540725,2,58.459999084472656
1701813358.873084,3,64.27999877929688
1701813487.9215486,4,69.06999969482422
1701813613.8352025,5,67.69000244140625
1701813719.4384131,6,71.86000061035156
1701813838.4880304,7,75.30000305175781
1701813962.7179866,8,75.38999938964844
1701814093.981277,9,77.13999938964844
1701814214.859127,10,75.66999816894531
1701814327.076923,11,79.11000061035156
1701814450.8922575,12,78.12999725341797
1701814564.627906,13,79.23999786376953
1701814678.7134266,14,78.81999969482422
1701814790.9237347,15,80.56999969482422
1701814910.9493697,16,80.73999786376953
1701815030.1653156,17,78.04000091552734
1701815142.3474412,18,77.93000030517578
1701815254.5246384,19,80.6500015258789
1701815368.2574987,20,83.08999633789062
1701815504.2632637,21,83.83999633789062
1701815615.2416801,22,81.38999938964844
1701815727.422606,23,82.54000091552734
1701815841.082286,24,83.44000244140625
1701815953.2455914,25,79.5999984741211
1701816065.4455926,26,83.7699966430664
1701816179.1241887,27,84.13999938964844
1701816293.382143,28,82.70999908447266
1701816397.1994994,29,83.58000183105469
1701816510.911667,30,83.25
1701816623.0280316,31,81.76000213623047
1701816735.2145984,32,85.08000183105469
1701816852.3425221,33,80.69999694824219
1701816966.0545564,34,83.05000305175781
1701817078.238027,35,81.66999816894531
1701817179.8982973,36,84.11000061035156
1701817293.384938,37,85.91000366210938
1701817412.9955783,38,83.61000061035156
1701817525.1432447,39,82.33999633789062
1701817638.83796,40,82.48999786376953
1701817745.6516201,41,84.79000091552734
1701817857.7926004,42,85.72000122070312
1701817971.5125408,43,83.20999908447266
1701818072.1782846,44,85.91000366210938
1701818184.486695,45,85.73999786376953
1701818298.256297,46,85.54000091552734
1701818410.4541538,47,85.3499984741211
1701818522.6300952,48,84.08000183105469
1701818636.3178768,49,86.12999725341797
1701818753.8515108,50,85.91999816894531
1701818866.0146265,51,81.02999877929688
1701818978.2590559,52,86.19999694824219
1701819098.117098,53,85.01000213623047
1701819210.2519484,54,84.25
1701819322.437595,55,86.06999969482422
1701819436.130489,56,84.33000183105469
1701819548.3227055,57,85.72000122070312
1701819660.5042527,58,85.0999984741211
1701819772.9202526,59,85.94999694824219
1701819882.6381588,60,87.0999984741211
1701819996.9611266,61,85.33000183105469
1701820109.1413217,62,85.19999694824219
1701820222.8440046,63,85.94999694824219
1701820335.0317402,64,85.72000122070312
1701820447.173197,65,85.9000015258789
1701820560.8830502,66,86.16999816894531
1701820673.044161,67,86.41999816894531
1701820785.2724304,68,82.23999786376953
1701820898.9481993,69,86.6500015258789
1701821011.125344,70,85.75
1701821123.2870958,71,87.47000122070312
1701821247.4134645,72,85.69000244140625
1701821361.1169097,73,86.16999816894531
1701821473.2783146,74,84.38999938964844
1701821585.5005395,75,87.7699966430664
1701821706.5271986,76,86.0999984741211
1701821820.218018,77,86.01000213623047
1701821927.6376038,78,85.3499984741211
1701822039.8395984,79,86.80999755859375
1701822153.5603812,80,85.27999877929688
1701822265.743316,81,86.0
1701822377.8754654,82,87.31999969482422
1701822491.588567,83,87.13999938964844
1701822603.7495751,84,86.37000274658203
1701822715.9219322,85,85.76000213623047
1701822829.3531215,86,86.25
1701822941.9495718,87,87.06999969482422
1701823054.0875106,88,87.18000030517578
1701823166.242669,89,86.37999725341797
1701823279.9632099,90,84.87999725341797
1701823392.1673465,91,86.33999633789062
1701823504.3696282,92,88.16999816894531
1701823629.943177,93,87.44000244140625
1701823737.2315204,94,86.4800033569336
1701823849.422522,95,88.45999908447266
1701823966.940165,96,86.2699966430664
