Wall time,Step,Value
1701923408.4422214,0,44.09000015258789
1701923522.273484,1,50.91999816894531
1701923645.4379964,2,58.4900016784668
1701923764.2170804,3,62.88999938964844
1701923878.079337,4,62.84000015258789
1701923993.811618,5,67.0199966430664
1701924166.4092553,6,60.75
1701924339.6406794,7,67.2300033569336
1701924527.6794481,8,70.94999694824219
1701924666.1924973,9,73.83000183105469
1701924776.0184238,10,68.43000030517578
1701924893.1688983,11,74.56999969482422
1701925013.041274,12,73.80999755859375
1701925126.3070948,13,63.2400016784668
1701925241.7088134,14,74.70999908447266
1701925356.119842,15,76.93000030517578
1701925470.5281854,16,76.51000213623047
1701925584.9720736,17,78.52999877929688
1701925698.4739592,18,76.04000091552734
1701925814.0240417,19,80.0
1701925931.0440288,20,80.23999786376953
1701926048.0887485,21,81.27999877929688
1701926167.9046645,22,75.38999938964844
1701926277.000185,23,77.38999938964844
1701926391.7030492,24,79.62999725341797
1701926502.5268304,25,76.61000061035156
1701926612.3135233,26,79.75
1701926727.752315,27,81.1500015258789
1701926840.9396343,28,81.13999938964844
1701926956.366997,29,77.63999938964844
1701927069.4071696,30,76.81999969482422
1701927182.659232,31,78.63999938964844
1701927297.978627,32,80.94000244140625
1701927406.8331432,33,79.51000213623047
1701927522.2494738,34,77.80000305175781
1701927635.5283504,35,80.9800033569336
1701927750.018206,36,82.2699966430664
1701927871.029609,37,83.94999694824219
1701927993.13322,38,79.01000213623047
1701928106.3354936,39,83.19000244140625
1701928221.808159,40,81.13999938964844
1701928335.028915,41,81.79000091552734
1701928449.8311806,42,81.81999969482422
1701928565.497394,43,81.16999816894531
1701928679.9035296,44,81.20999908447266
1701928800.0475292,45,82.80000305175781
1701928913.1782038,46,80.47000122070312
1701929027.6289752,47,83.87000274658203
1701929136.1666968,48,83.11000061035156
1701929249.278264,49,79.43000030517578
1701929364.8091352,50,84.43000030517578
1701929482.0986147,51,81.05999755859375
1701929596.153147,52,84.44999694824219
1701929715.4323432,53,82.22000122070312
1701929828.5471861,54,81.30000305175781
1701929943.9973555,55,81.26000213623047
1701930057.119083,56,84.30999755859375
1701930170.3402827,57,81.86000061035156
1701930285.8296182,58,81.12000274658203
1701930402.5312722,59,80.63999938964844
1701930517.7351236,60,85.18000030517578
1701930639.7840846,61,82.9000015258789
1701930752.9200926,62,83.76000213623047
1701930868.2481902,63,83.76000213623047
1701930981.4683337,64,83.52999877929688
1701931094.574837,65,83.22000122070312
1701931210.0427995,66,84.16999816894531
1701931317.4777331,67,84.19999694824219
1701931432.8298945,68,82.98999786376953
1701931542.4545856,69,81.8499984741211
1701931658.6943004,70,83.37999725341797
1701931772.0308354,71,84.63999938964844
1701931885.1953528,72,83.05999755859375
1701932000.6812153,73,83.25
1701932113.8800619,74,78.91999816894531
1701932228.1363742,75,84.62999725341797
1701932334.6663017,76,83.37000274658203
1701932447.8183973,77,82.27999877929688
1701932563.2826715,78,85.22000122070312
1701932681.4222014,79,82.66999816894531
1701932796.6932464,80,83.44000244140625
1701932909.9888577,81,84.04000091552734
1701933023.2575672,82,84.58000183105469
1701933138.5923488,83,83.88999938964844
1701933248.3313773,84,84.06999969482422
1701933363.7748177,85,82.1500015258789
1701933476.9582644,86,86.08000183105469
1701933595.4979212,87,84.88999938964844
1701933710.907052,88,83.22000122070312
1701933824.1091971,89,83.83000183105469
1701933937.3124955,90,84.12999725341797
1701934052.6476781,91,83.72000122070312
1701934165.7790556,92,85.56999969482422
1701934281.175342,93,84.79000091552734
1701934394.3243313,94,84.81999969482422
1701934507.5933254,95,83.94999694824219
1701934623.083071,96,82.62999725341797
1701934726.6235046,97,82.93000030517578
1701934842.0052698,98,82.47000122070312
1701934955.2073708,99,83.56999969482422
1701935068.993589,100,85.77999877929688
1701935183.8999953,101,85.37000274658203
1701935297.1449971,102,85.05999755859375
1701935412.484331,103,84.37999725341797
1701935525.9426694,104,84.55000305175781
1701935639.0822597,105,84.08000183105469
1701935754.6450973,106,81.9000015258789
1701935867.8941162,107,83.23999786376953
1701935983.3953412,108,85.41000366210938
1701936096.6022441,109,85.73999786376953
1701936209.8440475,110,86.23999786376953
1701936330.9891036,111,86.48999786376953
1701936452.4692914,112,85.70999908447266
1701936565.5694299,113,85.16000366210938
1701936681.0295527,114,81.94999694824219
1701936794.1510332,115,86.08999633789062
1701936909.5775816,116,83.44999694824219
1701937022.884123,117,84.66000366210938
1701937136.122188,118,85.7300033569336
1701937251.6089675,119,86.4800033569336
1701937364.72443,120,83.36000061035156
1701937480.152533,121,85.76000213623047
1701937593.4091783,122,86.33999633789062
1701937706.7078366,123,86.38999938964844
1701937822.2692628,124,85.63999938964844
1701937935.5265868,125,83.08000183105469
1701938050.4387193,126,85.29000091552734
1701938164.2323687,127,83.56999969482422
1701938277.3866773,128,83.29000091552734
1701938392.94423,129,84.7300033569336
1701938506.0883315,130,85.08999633789062
1701938619.7940724,131,85.31999969482422
1701938734.7059302,132,86.73999786376953
1701938855.4282217,133,84.61000061035156
1701938970.9333427,134,86.6500015258789
1701939084.2942135,135,86.0199966430664
1701939197.4104605,136,86.5199966430664
1701939312.862303,137,86.05000305175781
1701939426.1593459,138,87.13999938964844
1701939548.1445713,139,85.18000030517578
1701939663.713017,140,85.44999694824219
1701939777.0271423,141,87.1500015258789
1701939897.6250937,142,84.9800033569336
1701940010.7682633,143,84.11000061035156
1701940123.9153621,144,85.33999633789062
1701940239.3595598,145,82.27999877929688
1701940352.5961068,146,87.7699966430664
1701940471.7033973,147,86.37000274658203
1701940587.2445302,148,85.69000244140625
1701940700.500107,149,86.62000274658203
1701940815.8342357,150,87.30000305175781
1701940929.0241964,151,84.22000122070312
1701941042.2793744,152,85.58000183105469
1701941157.6879792,153,83.98999786376953
1701941270.891033,154,84.51000213623047
1701941386.2739303,155,86.05999755859375
1701941499.5823658,156,87.5
1701941612.7872365,157,85.44000244140625
1701941728.1511989,158,87.61000061035156
1701941841.3913133,159,87.30999755859375
1701941956.871139,160,87.06999969482422
1701942070.1250503,161,86.13999938964844
1701942183.3522115,162,86.8499984741211
1701942298.804412,163,86.05000305175781
1701942412.0493767,164,87.44999694824219
1701942526.5002687,165,87.29000091552734
1701942640.688467,166,86.58999633789062
1701942753.8582947,167,86.66999816894531
1701942869.3719447,168,86.83999633789062
1701942982.577721,169,87.87999725341797
1701943109.186097,170,87.13999938964844
1701943224.7049723,171,87.69999694824219
1701943337.9636257,172,87.41000366210938
1701943451.799627,173,87.68000030517578
1701943561.502424,174,88.13999938964844
1701943671.1060035,175,86.23999786376953
1701943786.611991,176,88.16000366210938
1701943904.4580934,177,87.80999755859375
1701944018.364208,178,84.47000122070312
1701944127.8880122,179,87.83000183105469
1701944241.0780132,180,87.95999908447266
1701944356.5492327,181,84.70999908447266
1701944469.646319,182,85.87999725341797
1701944584.4352965,183,88.2699966430664
1701944701.1842046,184,88.66000366210938
1701944820.7043777,185,88.29000091552734
1701944936.2200518,186,87.51000213623047
1701945049.4490051,187,86.41999816894531
1701945162.744061,188,87.72000122070312
1701945278.2083037,189,87.08999633789062
1701945391.4696043,190,88.06999969482422
1701945506.8328655,191,87.19000244140625
1701945620.1096869,192,87.66999816894531
1701945733.3055212,193,88.87999725341797
1701945856.034066,194,86.04000091552734
1701945969.2257638,195,88.68000030517578
